Year;Company code;FAR total;TRIR total;TRIR company only;TRIR contractor only;LTIR total;LTIR company only;LTIR contractor only
2021;A         ;0;2,5;1,64;4,87;2,5;1,64;4,87
2021;B         ;0;3,25;0;4,09;1,01;0;1,27
2021;C         ;0;2,07;0,47;2,5;0,99;0;1,25
2021;D         ;0;1,87;3,32;1,3;0,93;3,32;0
2021;E         ;91,16;0,91;0;1,6;0,91;0;1,6
2021;F         ;0;1,11;2,32;0,31;0,83;2,08;0
2021;G         ;0;2,26;1,85;2,42;0,81;0,74;0,84
2021;H         ;0;2,59;1,45;3,27;0,76;0,29;1,03
2021;I         ;0;1,36;0;2,44;0,68;0;1,22
2021;J         ;0;1,27;0,63;1,51;0,68;0;0,93
2021;K         ;0;2,89;0,42;3,31;0,66;0,28;0,72
2021;L         ;0;1,37;0,54;1,59;0,46;0;0,58
2021;M         ;0;1,74;1,25;2,09;0,45;0,47;0,44
2021;N         ;1,03;0,76;0,4;0,84;0,44;0,27;0,48
2021;O         ;3,85;1,1;0,65;1,25;0,41;0,25;0,47
2021;P         ;5,34;0,96;0,8;1,07;0,4;0,27;0,49
2021;Q         ;0;0,76;0;1,09;0,38;0;0,54
2021;R         ;0;2,9;1,4;3,91;0,38;0,31;0,42
2021;S         ;0;0,35;0;0,5;0,35;0;0,5
2021;U         ;0;1,46;0;2,18;0,29;0;0,44
2021;V         ;0;0,55;0;1,27;0,27;0;0,63
2021;W         ;0;0,81;0;1,19;0,23;0;0,34
2021;X         ;0;0,8;0,84;0,79;0,23;0,28;0,22
2021;Overall   ;0,75;0,77;0,51;0,85;0,22;0,19;0,24
2021;Y         ;0;0,43;0;0,52;0,21;0;0,26
2021;Z         ;0;0,82;0,71;0,84;0,19;0;0,24
2021;AA        ;0;0,66;0,4;0,83;0,16;0;0,28
2021;BB        ;0;0,74;0,19;0,97;0,16;0;0,23
2021;CC        ;0;0,73;0,14;1,06;0,16;0;0,24
2021;DD        ;1,03;0,64;0,14;0,85;0,14;0,07;0,18
2021;EE        ;0;0,21;0,23;0,2;0,14;0,09;0,16
2021;FF        ;6,97;0,49;0;0,61;0,14;0;0,17
2021;HH        ;0;1;0,84;1,07;0,13;0,14;0,12
2021;II        ;0;0,48;0,2;0,55;0,12;0;0,16
2021;JJ        ;0,76;0,93;0,75;0,96;0,12;0,19;0,11
2021;KK        ;0;2,37;1,11;3,81;0,12;0;0,25
2021;LL        ;0;0,22;0,09;0,26;0,11;0,05;0,13
2021;MM        ;0;1,09;0,56;1,28;0,1;0,09;0,1
2021;NN        ;0;0,64;0,22;0,8;0,06;0;0,09
2021;OO        ;1,02;0,31;0,49;0,29;0,06;0,04;0,06
2021;PP        ;0,59;0,22;0,24;0,22;0,04;0,02;0,05
2021;QQ        ;0;0;0;0;0;0;0
2021;RR        ;0;1,46;0;2,03;0;0;0
2021;SS        ;0;0;0;0;0;0;0
2021;TT        ;0;0,57;0;0,97;0;0;0
2021;UU        ;0;0,35;0;0,42;0;0;0
2021;VV        ;0;0,23;0;0,33;0;0;0
2021;WW        ;0;4,17;4,14;4,19;0;0;0
2021;XX        ;0;1,68;0;2,22;0;0;0
2020;A         ;0;6,65;0;8,59;6,65;0;8,59
2020;B         ;0;2,76;1,9;4,76;2,76;1,9;4,76
2020;C         ;0;2,07;1,5;2,78;1,04;0,94;1,16
2020;D         ;0;1,06;1,53;0,81;0,84;1,31;0,58
2020;E         ;0;1,96;0,96;2,65;0,78;0,96;0,66
2020;F         ;0;2,26;1,58;2,53;0,77;0,69;0,8
2020;G         ;0;0,76;0;1,33;0,76;0;1,33
2020;H         ;0;0,93;0,69;1,06;0,7;0,69;0,71
2020;I         ;0;1,43;2,5;1,16;0,67;0,83;0,63
2020;J         ;0;2,63;1,39;2,92;0,5;0;0,61
2020;K         ;0;1,44;2,62;0,66;0,5;0,87;0,25
2020;L         ;0;0,62;0;0,9;0,47;0;0,67
2020;M         ;0;1,13;0,49;1,35;0,44;0,24;0,51
2020;N         ;0;0,71;0,41;0,79;0,41;0,3;0,44
2020;O         ;0;1,17;0,54;1,53;0,39;0,54;0,31
2020;P         ;0;1,48;1,25;1,57;0,37;0,31;0,39
2020;Q         ;0;0,68;0;0,96;0,34;0;0,48
2020;R         ;0;1,25;0;1,61;0,31;0;0,4
2020;S         ;2,64;0,41;0,41;;0,28;0,28;
2020;T         ;0;2,24;0,92;3,91;0,26;0,31;0,2
2020;U         ;1,03;0,78;0,3;1;0,26;0,27;0,25
2020;V         ;0;1,17;1,12;1,2;0,25;0,14;0,32
2020;W         ;0;0,83;0,3;1,01;0,25;0,13;0,29
2020;X         ;0;1,06;0;1,32;0,24;0;0,31
2020;Y         ;0;0,94;0;1,33;0,24;0;0,33
2020;Overall   ;0,55;0,7;0,49;0,78;0,22;0,2;0,22
2020;Z         ;0;0,61;0,49;0,74;0,22;0,19;0,25
2020;AA        ;0;3,52;0,59;5,13;0,21;0;0,32
2020;BB        ;0;0,6;0,39;0,66;0,18;0,08;0,21
2020;CC        ;0;0,64;0,38;0,71;0,17;0,11;0,19
2020;DD        ;0;0,86;0;1,09;0,16;0;0,2
2020;EE        ;0;0,32;0;0,47;0,13;0;0,19
2020;FF        ;0,56;0,76;0,62;0,83;0,12;0,18;0,09
2020;GG        ;4,43;0,51;0;0,67;0,11;0;0,14
2020;HH        ;0,39;0,57;0,35;0,64;0,1;0,07;0,12
2020;II        ;2,5;0,23;0,34;0,18;0,1;0,09;0,11
2020;JJ        ;0,54;0,23;0,17;0,25;0,1;0,02;0,12
2020;KK        ;1,07;0,36;1,05;0,29;0,09;0,29;0,06
2020;LL        ;0,64;0,26;0,06;0,31;0,08;0;0,11
2020;MM        ;0,36;0,35;0,05;0,41;0,08;0;0,1
2020;NN        ;0;0,88;0,42;1,52;0,08;0,14;0
2020;OO        ;0;0;0;0;0;0;0
2020;PP        ;0;0,59;0;1,1;0;0;0
2020;QQ        ;0;0;0;0;0;0;0
2020;RR        ;0;2,42;;2,42;0;0;0
2020;SS        ;0;0,85;0;1,78;0;0;0
2020;TT        ;0;0,71;0;1,23;0;0;0
2020;UU        ;0;3,52;0,94;5,06;0;0;0
2019;A         ;0;3,25;1,86;5,68;3,25;1,86;5,68
2019;B         ;0;4,48;0;7,46;1,35;0;2,24
2019;C         ;0;1,92;0;2,33;1,28;0;1,56
2019;D         ;0;3,09;1,94;3,63;1,03;0,65;1,21
2019;E         ;0;2,25;1,87;2,69;1;0,94;1,08
2019;F         ;0;2,15;0,23;2,88;0,88;0;1,22
2019;G         ;0;2,44;1,76;2,65;0,77;0,72;0,79
2019;H         ;0;2,11;0;2,51;0,66;0;0,78
2019;I         ;3,64;1,49;0,61;1,87;0,62;0,24;0,78
2019;J         ;0;;;;0,59;0;0,66
2019;K         ;19,13;1,15;0,62;1,97;0,57;0,31;0,99
2019;L         ;0;1,5;0,24;1,7;0,56;0,24;0,61
2019;M         ;0;3,3;2,06;3,76;0,55;0;0,75
2019;N         ;0;2,54;1,16;3,61;0,51;0;0,9
2019;O         ;1,03;0,89;0,48;0,98;0,47;0,45;0,48
2019;P         ;0;1,56;1,56;1,56;0,44;0,54;0,35
2019;Q         ;8,59;2,66;1,96;3,32;0,43;0,71;0,17
2019;R         ;0;0,99;1,91;0,73;0,42;1,27;0,18
2019;S         ;5,67;0,68;1,47;0,39;0,4;1,26;0,08
2019;T         ;3,27;3,12;1,16;3,4;0,39;0;0,45
2019;U         ;0;0,76;1,82;0,48;0,38;0,91;0,24
2019;V         ;0;1,07;0,34;1,89;0,36;0,34;0,38
2019;W         ;0;1,78;0,46;3,22;0,32;0;0,68
2019;X         ;2,05;0,97;0,54;1,09;0,31;0,16;0,36
2019;Y         ;0;1,7;0,39;2,09;0,27;0;0,35
2019;AA        ;0;1,04;0;1,41;0,26;0;0,35
2019;Z         ;0;1,97;0,88;2,3;0,26;0,5;0,19
2019;BB        ;0;0,57;0;0,7;0,24;0;0,3
2019;Overall   ;0,82;0,92;0,67;0,98;0,24;0,24;0,24
2019;CC        ;3,12;1,12;0;1,32;0,22;0;0,26
2019;DD        ;0;0,9;0,44;1,26;0,19;0,15;0,23
2019;EE        ;0;0,87;0,43;1,03;0,18;0,12;0,21
2019;FF        ;0;0,84;0,46;0,94;0,18;0,15;0,19
2019;GG        ;0,42;1,26;0,9;1,38;0,18;0,15;0,18
2019;HH        ;0,68;0,34;0,29;0,36;0,17;0,12;0,19
2019;II        ;1,33;0,34;0,17;0,38;0,16;0,11;0,18
2019;JJ        ;1,19;0,77;0,32;0,88;0,15;0,19;0,15
2019;KK        ;0;0,62;0,48;0,67;0,12;0;0,17
2019;LL        ;1,16;0,37;1,21;0,29;0,11;0,49;0,07
2019;MM        ;0;0,56;0,97;0,46;0,09;0;0,11
2019;NN        ;0,99;0,22;0,04;0,27;0,09;0;0,12
2019;OO        ;0;0,55;0,74;0,46;0,07;0;0,1
2019;PP        ;0,53;0,78;0,72;0,79;0,07;0,06;0,07
2019;QQ        ;0;0,55;0,45;0,56;0,06;0;0,07
2019;RR        ;0;0,42;0,48;0,4;0,06;0,1;0,05
2019;SS        ;0;0;0;0;0;0;0
2019;TT        ;0;0,98;0;2,24;0;0;0
2019;UU        ;0;0,99;0;1,67;0;0;0
2018;A         ;0;2,65;1,57;3,11;1,4;0;2
2018;B         ;0;1;0,42;1,22;0,89;0,42;1,07
2018;C         ;0;2,63;0,4;2,97;0,86;0,4;0,93
2018;D         ;0;0,93;0,41;1,32;0,85;0,41;1,17
2018;E         ;0;2,59;1,39;3,09;0,84;0,64;0,92
2018;F         ;1,79;1,35;0,95;1,43;0,7;0,57;0,73
2018;G         ;0;2,5;1,69;2,63;0,61;0,63;0,61
2018;H         ;0;1,99;1,62;2,19;0,6;0,32;0,75
2018;I         ;0;2,98;2,27;3,32;0,5;0,38;0,55
2018;J         ;0;1,99;0;2,83;0,5;0;0,71
2018;K         ;0;2,55;1,57;2,96;0,46;0,13;0,59
2018;L         ;0;1,09;0;1,29;0,44;0;0,52
2018;M         ;0;3,5;2,43;4,94;0,42;0,24;0,66
2018;N         ;0;1,39;0;1,63;0,42;0;0,49
2018;O         ;0;1,54;0,43;2,04;0,4;0;0,58
2018;P         ;5,92;1,28;1,07;1,47;0,37;0,29;0,45
2018;Q         ;0,48;1,07;0,98;1,09;0,34;0,3;0,36
2018;R         ;0;0,91;0;1,1;0,34;0;0,41
2018;S         ;3,54;4,04;0,8;4,53;0,3;0,27;0,31
2018;T         ;0;1,32;0,28;2,04;0,29;0,14;0,39
2018;U         ;0;1,84;2,06;1,78;0,28;0,55;0,2
2018;V         ;0;0,57;0,46;0,6;0,28;0;0,36
2018;W         ;0;3,05;0;4,86;0,28;0;0,44
2018;Overall   ;1,01;0,99;0,72;1,06;0,26;0,25;0,26
2018;X         ;0;0,7;0,8;0,66;0,23;0;0,33
2018;Y         ;0;0,81;0,37;0,92;0,22;0,18;0,23
2018;AA        ;0;1,05;0;1,32;0,21;0;0,26
2018;Z         ;0,82;0,9;0,44;1,08;0,21;0,17;0,22
2018;BB        ;3,86;0,39;0,29;0,44;0,2;0,19;0,21
2018;CC        ;0;1,48;0;2,81;0,2;0;0,37
2018;DD        ;0;1,58;0;1,98;0,19;0;0,23
2018;EE        ;0,99;1,3;0,88;1,47;0,17;0,21;0,16
2018;FF        ;1,7;0,29;0,26;0,29;0,15;0,11;0,16
2018;GG        ;2,77;0,46;0,04;0,69;0,15;0,04;0,21
2018;HH        ;0;0,7;1,05;0,58;0,14;0,53;0
2018;II        ;0;0,9;0,67;0,96;0,14;0,12;0,14
2018;JJ        ;0;0,53;0,1;0,67;0,11;0;0,14
2018;KK        ;1,86;0,32;1,25;0,24;0,1;0,43;0,07
2018;LL        ;0;0,67;0,45;0,71;0,07;0,07;0,07
2018;MM        ;3,57;0,75;0,47;0,87;0,07;0;0,1
2018;NN        ;0,56;0,45;0,3;0,47;0,06;0,05;0,07
2018;00        ;0;0;0;0;0;0;0
2018;PP        ;0;2,15;2,32;2,04;0;0;0
2018;QQ        ;0;2,71;2,34;2,9;0;0;0
2018;RR        ;0;0;0;0;0;0;0
2017;A         ;0;5,66;3,24;7,32;2,27;1,39;2,87
2017;B         ;0;4,06;2,82;7,25;2,03;2,82;0
2017;C         ;22,56;1,88;1,48;2,15;1,28;1,11;1,39
2017;D         ;0;3,18;3,37;3,14;1,19;1,12;1,21
2017;E         ;0;2,49;2,05;2,64;0,98;0,98;0,98
2017;F         ;0;3,07;1,96;4,09;0,71;0,74;0,68
2017;G         ;2,09;1,53;0,94;1,66;0,69;0,59;0,71
2017;H         ;0;2,06;1,32;2,45;0,69;0;1,05
2017;I         ;3,86;2,85;1,85;3,07;0,62;0,33;0,68
2017;J         ;0;1,1;0,84;1,15;0,62;0,28;0,68
2017;K         ;0;1,29;0,7;1,99;0,61;0;1,33
2017;L         ;0;2,34;1,4;2,83;0,54;0,35;0,64
2017;M         ;0;1,62;1,93;1,33;0,46;0,48;0,44
2017;N         ;0;2,78;1,68;3,4;0,42;0,26;0,51
2017;O         ;0;1,79;0,43;2,59;0,38;0,26;0,46
2017;P         ;0;1,2;0,46;1,53;0,38;0,15;0,49
2017;Q         ;0;0,83;0,4;0,95;0,37;0;0,48
2017;R         ;18,24;0,91;0;1,17;0,36;0;0,47
2017;S         ;0;1,93;1,26;2,18;0,34;0,42;0,31
2017;T         ;0;0,88;0,71;1,03;0,29;0,21;0,36
2017;U         ;9,38;1,59;0,4;2,67;0,28;0;0,53
2017;Overall   ;1,1;0,96;0,78;1,01;0,27;0,28;0,26
2017;V         ;0,87;0,96;0,9;0,97;0,25;0,41;0,21
2017;W         ;0;0,76;0;1;0,25;0;0,33
2017;X         ;0,58;1,16;0,95;1,27;0,24;0,29;0,21
2017;Y         ;2,34;1,5;1,74;1,45;0,23;0,4;0,2
2017;Z         ;0;1,54;0,89;1,76;0,22;0,45;0,15
2017;AA        ;0;0,96;0,91;0,97;0,2;0,23;0,19
2017;BB        ;0,71;0,73;0,16;0,93;0,2;0,05;0,26
2017;CC        ;0;0,87;0,32;1,09;0,19;0,05;0,24
2017;DD        ;0,94;0,44;0,32;0,51;0,18;0,15;0,2
2017;EE        ;0;0,87;0,65;0,93;0,16;0,16;0,16
2017;FF        ;0,61;0,8;1,02;0,76;0,15;0,22;0,13
2017;GG        ;0,47;0,3;0,21;0,32;0,13;0,15;0,13
2017;HH        ;0;0,63;0,45;0,71;0,11;0,06;0,13
2017;II        ;0;1,14;0,69;1,47;0,1;0,12;0,1
2017;JJ        ;1,68;0,68;0,53;0,7;0,09;0,1;0,09
2017;KK        ;1;0,3;0,67;0,27;0,08;0,21;0,07
2017;LL        ;0;0,4;0,46;0,38;0,04;0;0,06
2017;MM        ;0;1,88;0;3;0;0;0
2017;NN        ;0;0;0;0;0;0;0
2017;OO        ;0;0,64;1,66;0,4;0;0;0
2017;PP        ;0;0;0;0;0;0;0
2017;QQ        ;0;0;0;0;0;0;0
2017;RR        ;0;0;0;0;0;0;0
2016;A         ;19,58;2,45;1,71;3,43;1,57;1,54;1,6
2016;B         ;15,38;2,83;2,08;3,13;1,07;0,93;1,12
2016;C         ;0;2,11;1,26;2,72;1,05;0,84;1,21
2016;D         ;0;1,04;0;1,62;1,04;0;1,62
2016;E         ;0;2,01;0;3,19;0,93;0;1,47
2016;F         ;0;3,89;2,13;5,14;0,88;0,47;1,16
2016;G         ;0;3,51;1,71;4,49;0,85;0,34;1,12
2016;H         ;0;2,94;1,88;3,42;0,8;0,69;0,85
2016;I         ;0;1,31;0,87;1,4;0,71;0,58;0,73
2016;J         ;0,45;2;1,33;2,16;0,69;0,47;0,74
2016;K         ;0;1,36;0;1,64;0,68;0;0,82
2016;L         ;0;1,98;0,49;2,58;0,65;0,32;0,77
2016;M         ;0;3,09;2,27;3,61;0,6;0,6;0,6
2016;N         ;0;1,58;0;2,59;0,59;0;0,97
2016;O         ;0;0,93;0;1,2;0,56;0;0,72
2016;P         ;0;1,06;0;2,03;0,53;0;1,01
2016;Q         ;0;1,44;1,05;1,77;0,48;1,05;0
2016;R         ;0;2,46;1,91;2,75;0,43;0,27;0,51
2016;S         ;0;4,06;2,97;5,12;0,37;0,5;0,24
2016;T         ;3,35;0,8;0,77;0,83;0,34;0,35;0,33
2016;U         ;0;0,86;0,39;1,1;0,34;0,2;0,41
2016;V         ;0;2,59;0,42;9,59;0,32;0;1,37
2016;W         ;2,78;1,17;0,79;1,35;0,28;0,35;0,24
2016;X         ;0;1,64;0,83;2,51;0,28;0,14;0,44
2016;Overall   ;1,73;1,03;0,82;1,09;0,27;0,24;0,28
2016;Y         ;0;1,53;0;2,17;0,26;0;0,36
2016;Z         ;4,1;0,57;0,28;0,72;0,25;0,14;0,3
2016;AA        ;0,78;1,1;0,64;1,21;0,24;0,06;0,28
2016;BB        ;1,09;0,37;0,37;0,36;0,19;0,28;0,15
2016;CC        ;1,33;1,26;1,37;1,2;0,18;0,19;0,18
2016;DD        ;1,03;0,86;0,64;0,92;0,18;0,18;0,17
2016;EE        ;0;0,81;0,31;0,99;0,16;0,09;0,18
2016;FF        ;0;0,86;0,64;0,92;0,16;0;0,2
2016;GG        ;2,43;0,97;1,06;0,96;0,13;0,12;0,14
2016;HH        ;0;0,5;0,88;0,41;0,11;0,2;0,09
2016;II        ;0,91;0,44;0,18;0,5;0,11;0,09;0,11
2016;JJ        ;1,79;0,46;0,58;0,45;0,1;0,11;0,1
2016;KK        ;0;0,88;0,56;1,01;0,1;0;0,14
2016;LL        ;2,57;0,76;0,58;0,79;0,09;0,04;0,1
2016;MM        ;0;0,3;0,45;0,25;0,07;0,15;0,04
2016;NN        ;0;1,3;0;2,31;0;0;0
2016;OO        ;0;0;0;0;0;0;0
2016;PP        ;0;0,98;0,83;1,04;0;0;0
2016;QQ        ;0;0,14;0;0,19;0;0;0
2015;A         ;13,09;4,06;1,34;5,8;1,7;0,67;2,36
2015;B         ;20,02;2,77;1,99;3,25;1,3;0,92;1,49
2015;C         ;2,84;2,19;1,31;2,29;1,08;1,31;1,05
2015;D         ;3,23;2,81;2,3;2,99;1,08;1,11;1,06
2015;E         ;0;4,51;1,45;7,32;1,04;0,24;1,77
2015;F         ;1,5;2,99;1,72;3,29;0,89;0,55;0,97
2015;G         ;7,39;4,77;4,4;4,93;0,81;0,83;0,8
2015;H         ;0;3,45;3,68;3,34;0,74;0,74;0,74
2015;I         ;0;2,27;0,52;2,8;0,72;0,52;0,78
2015;J         ;0;2,89;2,1;3,24;0,62;0,74;0,57
2015;K         ;0;2,32;1,05;2,8;0,6;0,29;0,72
2015;L         ;0;2,7;1,55;3,21;0,58;0,36;0,68
2015;M         ;4,64;;;;0,47;0,5;0,46
2015;N         ;0;1,93;1,44;2,12;0,47;0,48;0,47
2015;O         ;0;0,91;1,07;0,79;0,46;0;0,79
2015;P         ;0;3,48;2,54;4,46;0,43;0,85;0
2015;Q         ;0;1,7;1,05;2,48;0,43;0,39;0,46
2015;R         ;0;1,27;1,13;1,36;0,42;0,37;0,45
2015;S         ;6,54;1,34;1,78;1,15;0,41;0,49;0,38
2015;T         ;0;0,74;0,78;0,73;0,39;0,37;0,4
2015;U         ;0;1,78;1,19;1,96;0,38;0,15;0,46
2015;V         ;0;2,95;0,93;4,05;0,38;0,15;0,51
2015;W         ;3,44;1,41;0;1,66;0,38;0;0,45
2015;X         ;33,56;1,01;1,39;0,88;0,34;0;0,44
2015;Y         ;1,01;1,25;0,52;1,47;0,3;0,21;0,32
2015;AA        ;0;0,86;0,82;0,87;0,29;0;0,39
2015;Overall   ;1,45;1,21;0,89;1,3;0,29;0,3;0,29
2015;Z         ;2,77;1,04;0,75;1,25;0,29;0,33;0,27
2015;BB        ;0;1,16;0,37;1,42;0,28;0,16;0,32
2015;CC        ;0;2,48;1,22;5,17;0,28;0;0,86
2015;DD        ;0;1,02;0,44;1,22;0,27;0,17;0,3
2015;EE        ;1,78;1;0,7;1,08;0,25;0,19;0,26
2015;FF        ;0,46;1,51;1,3;1,59;0,19;0,24;0,17
2015;GG        ;0;1,06;0,58;1,24;0,17;0,15;0,18
2015;HH        ;0;1,16;0,8;1,18;0,16;0,11;0,16
2015;II        ;2,57;0,81;1,02;0,78;0,15;0,48;0,11
2015;JJ        ;0,54;0,39;0,22;0,44;0,15;0,13;0,15
2015;KK        ;0;1,11;0,9;1,19;0,13;0,23;0,09
2015;LL        ;0;0,55;0,64;0,53;0,12;0,38;0,08
2015;MM        ;0,47;0,59;0,52;0,61;0,12;0,1;0,13
2015;NN        ;0;0,68;0,68;0,68;0,12;0,07;0,15
2015;OO        ;0,97;0,34;0,24;0,37;0,1;0,08;0,1
2015;PP        ;0,42;0,98;0,53;1,05;0,09;0,09;0,09
2015;QQ        ;0;0;0;0;0;0;0
2015;RR        ;0;1,91;0,96;2,29;0;0;0
2015;SS        ;0;0,68;0,48;0,75;0;0;0
2015;TT        ;0;1,44;0;2,7;0;0;0
2015;UU        ;0;0,62;0;0,8;0;0;0
2015;VV        ;0;1,32;0;3,04;0;0;0
2015;WW        ;0;3,94;6,45;0;0;0;0
